,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
880,56811990,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,290950098003012,60,0,0.0,0.0,1
881,37371868,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Alabama,AT&T Inc.,130077,AT&T Inc.,AL,10439649004039,11,1,18.0,0.768,0
882,57035236,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MO,290210009003037,60,1,25.0,3.0,1
883,1639448,54532,4966099,"Windstream Nebraska, Inc.",Windstream Nebraska Inc.,"Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",NE,311090103002014,12,1,100.0,8.0,1
884,42011935,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,11270212003081,60,1,25.0,3.0,1
885,67251256,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TN,471190108022065,60,1,2.0,1.3,1
886,60812245,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NY,360670150004008,60,1,2.0,1.3,1
887,12538461,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",LA,220550014101051,60,1,35.0,3.0,1
888,17153822,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SC,450850005002096,60,1,100.0,3.0,1
889,72540225,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,551199605002035,60,1,25.0,3.0,1
890,37155460,67054,2776771,Michigan Bell Telephone Company,AT&T Michigan,AT&T Inc.,130077,AT&T Inc.,MI,261251838003005,12,1,100.0,20.0,0
891,68056971,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,484230002014013,60,0,0.0,0.0,1
892,31083286,59034,22745335,Telegia Communications Inc.,"Telegia Communications, Inc.","Telegia Communications, Inc.",320124,"Telegia Communications, Inc.",MD,240217516001007,70,1,30.0,15.0,1
893,62261862,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OH,390375701022001,60,0,0.0,0.0,1
894,18053409,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,482719501001729,60,1,35.0,3.0,1
895,25049317,58039,5184247,MCC Missouri LLC,MCC Missouri LLC,Mediacom Communications Corp.,130804,Mediacom Communications Corp.,MO,290770048011030,43,1,1000.0,50.0,1
896,30559943,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",TX,480270231042008,11,1,10.0,0.768,1
897,29136780,58768,9572884,"Commnet Four Corners, LLC",Choice Splash,"ATN International, Inc.",130081,"ATN International, Inc.",AZ,40179633003061,70,1,9.0,2.0,1
898,37659256,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Florida,AT&T Inc.,130077,AT&T Inc.,FL,121079509001006,12,1,50.0,10.0,0
899,13914125,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MO,291974701001025,60,1,35.0,3.0,1
900,3755681,55387,20831053,Bolt Internet,Bolt Internet,Bolt Internet Inc.,240009,Bolt Internet Inc.,AZ,40250006061053,70,1,25.0,5.0,1
901,20853098,56631,6221287,"Harbor Communications, LLC",Harbor Communications,Harbor Communications,130587,Harbor Communications,AL,10030109053000,70,1,20.0,20.0,1
902,14685103,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ND,381039600001655,60,1,35.0,3.0,1
903,33773311,59351,3576352,Frontier Communications Corporation,GTE-SW DBA VERIZON SW INC TX,Frontier Communications Corporation,130258,Frontier Communications Corporation,TX,481210217531036,11,1,6.0,1.0,1
904,27636751,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NY,360319605982038,50,0,0.0,0.0,1
905,8469400,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AK,21100003002013,60,1,35.0,3.0,1
906,26739803,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TX,484391055102016,43,1,940.0,35.0,1
907,55092186,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,261450106003006,60,1,25.0,3.0,1
